,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
238,0.12603588831752952,0.12640270599381892,0.12750049321670234,0.12932125377484388,0.13185166542847018,0.13507308969319298,0.1389615906635318,0.14348796775544234,0.14861780830103702,0.15431156673221114,0.16052467761187725,0.16720770996857068,0.1743065702487656,0.18176276069770703,0.18951369912311575,0.1974931047871675,0.20563145364599306,0.21385650433894382,0.22209389428377496,0.2302678030093118,0.23830167753848946,0.24611901229058009,0.25364417370055786,0.26080325763205925,0.2675249657885702,0.273741485774971,0.27938935831551087,0.28441031444281656,0.2887520652951389,0.29236902750940047,0.295222968096738,0.29728355410661045,0.29852879430339807,0.29894536242479036,0.29852879430339807,0.29728355410661045,0.295222968096738,0.29236902750940047,0.2887520652951389,0.28441031444281656,0.27938935831551087,0.273741485774971,0.2675249657885702,0.26080325763205925,0.25364417370055786,0.24611901229058006,0.23830167753848944,0.23026780300931177,0.22209389428377496,0.21385650433894382,0.20563145364599306,0.1974931047871675,0.18951369912311575,0.18176276069770703,0.1743065702487656,0.16720770996857068,0.16052467761187725,0.15431156673221114,0.14861780830103702,0.14348796775544234,0.1389615906635318,0.13507308969319298,0.13185166542847018,0.12932125377484388,0.12750049321670234,0.12640270599381892,0.12603588831752952
239,0.12405246258877796,0.12440589987959792,0.12546361188340202,0.12721780148499304,0.12965548247906952,0.13275849542218213,0.1365035344685482,0.1408621896071092,0.14580100965763013,0.1512815921017829,0.15726070627286529,0.16369045658560274,0.17051849232349314,0.1776882700151448,0.1851393736118761,0.1928078965492953,0.20062688834789,0.2085268667291576,0.21643639432992806,0.22428271705824604,0.23199245900419696,0.23949236668510235,0.24671009333258925,0.253575012012777,0.26001904467610676,0.26597749284801114,0.2713898546481177,0.2762006122326601,0.28035997361848336,0.2838245532055006,0.2865579761584307,0.28853139313873505,0.28972389364567136,0.2901228083943968,0.28972389364567136,0.28853139313873505,0.2865579761584307,0.2838245532055006,0.28035997361848336,0.2762006122326601,0.2713898546481177,0.26597749284801114,0.26001904467610676,0.253575012012777,0.24671009333258923,0.23949236668510235,0.23199245900419696,0.22428271705824604,0.21643639432992806,0.2085268667291576,0.20062688834789003,0.1928078965492953,0.1851393736118761,0.1776882700151448,0.17051849232349314,0.16369045658560274,0.15726070627286529,0.1512815921017829,0.14580100965763013,0.1408621896071092,0.1365035344685482,0.13275849542218213,0.12965548247906952,0.12721780148499304,0.12546361188340202,0.12440589987959792,0.12405246258877796
240,0.1219534963065605,0.1222938032626908,0.1233121924807955,0.12500107261584328,0.12734780406731894,0.1303347200863216,0.13393916052654065,0.13813352222660172,0.14288533085800895,0.1481573397037024,0.1539076612234961,0.16008993737621696,0.1666535544965754,0.17354390804706757,0.18070272179391195,0.18806842489126488,0.1955765890344296,0.20316042628221506,0.21075134640760454,0.2182795707557001,0.22567479764316806,0.23286691237914645,0.2397867331090389,0.2463667819395126,0.25254206928071476,0.2582508780931513,0.2634355338253319,0.26804314530840756,0.2720263017858955,0.27534371160575377,0.27796076890737087,0.2798500358686586,0.28099162972277747,0.28137350574716097,0.28099162972277747,0.2798500358686586,0.27796076890737087,0.27534371160575377,0.2720263017858955,0.26804314530840756,0.2634355338253319,0.2582508780931513,0.25254206928071476,0.2463667819395126,0.2397867331090389,0.23286691237914645,0.22567479764316806,0.2182795707557001,0.21075134640760454,0.20316042628221506,0.19557658903442962,0.18806842489126488,0.18070272179391195,0.17354390804706757,0.1666535544965754,0.16008993737621696,0.15390766122349614,0.1481573397037024,0.14288533085800895,0.13813352222660172,0.13393916052654067,0.1303347200863216,0.12734780406731894,0.12500107261584328,0.1233121924807955,0.1222938032626908,0.1219534963065605
241,0.11974462614868883,0.12007205681375743,0.12105188725781935,0.12267673739606433,0.12493432287521589,0.12780748069499814,0.1312742088697167,0.1353077237277919,0.13987653919814677,0.14494457299442431,0.15047128493840242,0.15641185274947816,0.16271739043956973,0.1693352139961057,0.1762091582998174,0.18327994823263227,0.19048562569372432,0.19776203280315124,0.20504334996113846,0.2122626857098504,0.21935271355721464,0.22624634914497643,0.2328774594275995,0.2391815939554783,0.2450967269757118,0.2505639979512348,0.2555284372927703,0.25993966365622484,0.2637525390970038,0.26692776872531393,0.26943243225982266,0.27124043603374043,0.272332875522893,0.272698300312256,0.272332875522893,0.27124043603374043,0.26943243225982266,0.26692776872531393,0.2637525390970038,0.25993966365622484,0.2555284372927703,0.25056399795123474,0.2450967269757118,0.2391815939554783,0.2328774594275995,0.22624634914497643,0.21935271355721464,0.2122626857098504,0.20504334996113846,0.19776203280315124,0.19048562569372435,0.1832799482326323,0.1762091582998174,0.16933521399610574,0.16271739043956973,0.15641185274947816,0.15047128493840242,0.14494457299442434,0.13987653919814677,0.1353077237277919,0.1312742088697167,0.12780748069499817,0.1249343228752159,0.12267673739606434,0.12105188725781933,0.12007205681375742,0.11974462614868882
242,0.11743179919792654,0.1177466111583999,0.118688657101184,0.12025077260016923,0.12242103541839065,0.1251827949654556,0.1285147169567643,0.13239084650982139,0.13678069358755404,0.1416493451878256,0.14695760896517687,0.152662193021298,0.15871592641198579,0.1650680244718092,0.17166440236802433,0.17844803936158332,0.18535939510900726,0.19233687800156568,0.19931736405941403,0.20623676331088223,0.21303062895724215,0.2196348029942947,0.2259860904082224,0.23202295263036696,0.2376862096973325,0.2429197395584385,0.24767116226495878,0.2518924963879762,0.25554077498751243,0.2585786087941423,0.2609746849832909,0.2627041909930189,0.2637491542482287,0.2640986903515007,0.2637491542482287,0.2627041909930189,0.2609746849832909,0.2585786087941423,0.25554077498751243,0.2518924963879762,0.24767116226495878,0.2429197395584385,0.2376862096973325,0.23202295263036696,0.2259860904082224,0.2196348029942947,0.21303062895724215,0.2062367633108822,0.19931736405941403,0.19233687800156568,0.18535939510900726,0.17844803936158332,0.17166440236802435,0.1650680244718092,0.1587159264119858,0.152662193021298,0.1469576089651769,0.1416493451878256,0.13678069358755404,0.13239084650982139,0.1285147169567643,0.1251827949654556,0.12242103541839067,0.12025077260016923,0.118688657101184,0.1177466111583999,0.11743179919792654
243,0.11502125693828756,0.1153237109339553,0.11622875576860889,0.11772944606978707,0.11981422695269434,0.12246696669868858,0.12566700557918634,0.1293892237339496,0.13360413160687787,0.13827798687705836,0.14337294205977416,0.14884722698350697,0.15465537014935152,0.16074846255576852,0.1670744669144283,0.1735785743162749,0.18020360933768678,0.18689048334629116,0.19357869439696113,0.20020687065743592,0.2067133528041189,0.213036809348809,0.2191168774364799,0.22489482036271163,0.23031419193490746,0.23532149690851595,0.2398668360951616,0.24390452441437652,0.24739367015281877,0.2502987040340258,0.2525898473720547,0.2542435095886729,0.25524260667456034,0.25557679375091075,0.25524260667456034,0.2542435095886729,0.2525898473720547,0.2502987040340258,0.24739367015281877,0.24390452441437652,0.2398668360951616,0.23532149690851595,0.2303141919349075,0.22489482036271163,0.2191168774364799,0.213036809348809,0.2067133528041189,0.20020687065743592,0.19357869439696113,0.18689048334629116,0.18020360933768678,0.17357857431627494,0.1670744669144283,0.16074846255576855,0.15465537014935152,0.14884722698350697,0.14337294205977416,0.13827798687705836,0.13360413160687787,0.1293892237339496,0.12566700557918634,0.12246696669868859,0.11981422695269434,0.11772944606978707,0.11622875576860887,0.1153237109339553,0.11502125693828755
244,0.1125195164978555,0.11280987608203824,0.11367871133111461,0.11511929839640095,0.11712045348008687,0.11966656817354647,0.12273766169295183,0.12630945261730098,0.13035345326644626,0.13483709023071597,0.139723854767761,0.14497348678574964,0.15054219593604337,0.15638292292577044,0.16244564354749402,0.16867771710723353,0.17502427994581093,0.18142868360454958,0.18783297593218934,0.19417842209077532,0.20040606105331676,0.20645729182844264,0.21227448236219876,0.21780159288916567,0.22298480449804287,0.22777314286904063,0.23211908658649347,0.23597914914442406,0.23931442378373868,0.24209108062173018,0.24428080617489867,0.24586117630611865,0.24681595484164623,0.24713531155135154,0.24681595484164623,0.24586117630611862,0.24428080617489867,0.24209108062173015,0.2393144237837387,0.23597914914442406,0.2321190865864935,0.22777314286904066,0.22298480449804287,0.21780159288916567,0.21227448236219876,0.20645729182844264,0.20040606105331676,0.19417842209077532,0.18783297593218934,0.18142868360454958,0.17502427994581096,0.16867771710723356,0.16244564354749405,0.15638292292577044,0.1505421959360434,0.14497348678574964,0.13972385476776103,0.13483709023071597,0.13035345326644626,0.12630945261730098,0.12273766169295183,0.11966656817354647,0.11712045348008687,0.11511929839640095,0.11367871133111461,0.11280987608203823,0.1125195164978555
245,0.10993334919215085,0.11021188043420568,0.11104530488068153,0.11242712182750952,0.11434652091695872,0.11678841963011075,0.11973351824982777,0.12315837462794041,0.1270355015553209,0.13133348986470675,0.13601716055921292,0.1410477492509055,0.14638312599036546,0.151978053179425,0.15778448367525072,0.16375190043895757,0.16982769815992685,0.17595760623681034,0.18208615133447462,0.18815715651408124,0.19411427267710438,0.19990153683264528,0.20546395052098895,0.2107480706662892,0.2157026042150751,0.22027899720128766,0.2244320083806656,0.22812025734198438,0.2313067370319489,0.2339592809516205,0.23605097587718168,0.23756051183365456,0.23847246216794063,0.23877748791472383,0.23847246216794063,0.23756051183365456,0.23605097587718168,0.23395928095162052,0.2313067370319489,0.2281202573419844,0.22443200838066563,0.22027899720128769,0.2157026042150751,0.2107480706662892,0.20546395052098895,0.19990153683264528,0.19411427267710438,0.18815715651408124,0.18208615133447462,0.17595760623681037,0.16982769815992685,0.1637519004389576,0.15778448367525075,0.15197805317942503,0.14638312599036546,0.14104774925090552,0.13601716055921292,0.13133348986470675,0.12703550155532087,0.12315837462794042,0.11973351824982775,0.11678841963011075,0.11434652091695872,0.11242712182750954,0.11104530488068151,0.11021188043420567,0.10993334919215084
246,0.10726975646655118,0.1075367276869839,0.10833554660417677,0.1096599364972058,0.11149946153292169,0.11383956595272346,0.11666163114807246,0.11994305270531168,0.12365733991616867,0.1277742405310538,0.13225989367117433,0.1370770137846808,0.14218510833579595,0.1475407315377203,0.15309777589738388,0.15880780262908328,0.1646204111457199,0.17048364685931727,0.1763444454602806,0.18214911071614076,0.18784382168827088,0.19337516413397166,0.19869067979894797,0.2037394263367024,0.20847253977281555,0.21284379078274887,0.2168101256198506,0.2203321823229722,0.2233747728851204,0.22590732236648348,0.22790425650429283,0.22934533017991385,0.2302158901493308,0.23050706668015322,0.2302158901493308,0.22934533017991385,0.22790425650429283,0.22590732236648348,0.22337477288512042,0.22033218232297222,0.21681012561985064,0.21284379078274887,0.20847253977281557,0.2037394263367024,0.19869067979894797,0.19337516413397166,0.18784382168827088,0.18214911071614076,0.1763444454602806,0.17048364685931727,0.16462041114571993,0.1588078026290833,0.1530977758973839,0.14754073153772032,0.14218510833579598,0.1370770137846808,0.13225989367117436,0.1277742405310538,0.12365733991616867,0.11994305270531166,0.11666163114807246,0.11383956595272345,0.11149946153292169,0.1096599364972058,0.10833554660417677,0.10753672768698389,0.10726975646655117
247,0.10453594337405953,0.10479162490612401,0.10555664936231374,0.10682496412598498,0.10858650780615899,0.11082725070719349,0.11352925346047736,0.116670745674619,0.12022622681979635,0.12416659180977346,0.1284592838502935,0.13306847708530817,0.13795529137113147,0.14307804115463277,0.14839251991461963,0.1538523209696837,0.1594091946622151,0.16501344103333862,0.1706143361187375,0.17616058896719214,0.18160082543104428,0.18688409375362305,0.19196038600460993,0.19678116854463643,0.20129991395404292,0.20547262628749388,0.20925835112652136,0.21261966173587782,0.21552311268388064,0.21793965258726616,0.21984498816790607,0.2212198925711927,0.22205045185719663,0.22232824472911134,0.22205045185719663,0.2212198925711927,0.21984498816790607,0.2179396525872662,0.21552311268388064,0.21261966173587785,0.20925835112652139,0.2054726262874939,0.20129991395404295,0.19678116854463645,0.19196038600460993,0.18688409375362308,0.18160082543104428,0.17616058896719214,0.1706143361187375,0.16501344103333862,0.1594091946622151,0.1538523209696837,0.14839251991461966,0.1430780411546328,0.13795529137113147,0.1330684770853082,0.1284592838502935,0.12416659180977348,0.12022622681979635,0.11667074567461902,0.11352925346047735,0.11082725070719349,0.10858650780615899,0.10682496412598498,0.10555664936231374,0.10479162490612401,0.10453594337405951
248,0.10173928976678427,0.10198395373605212,0.10271599995456099,0.10392959937080241,0.10561506388381006,0.1077588877230986,0.11034380714045196,0.11334888006031696,0.11674958765625708,0.12051796002673064,0.12462272823166388,0.1290295048961588,0.13370099539604938,0.13859724129593637,0.14367589723185756,0.1488925418125803,0.15420102238529984,0.15955383267812287,0.1649025214332066,0.1701981291937153,0.17539164945263208,0.1804345094293502,0.18527906486219273,0.18987910240883663,0.19419034258185133,0.19817093562509802,0.20178194240162356,0.2049877922165316,0.2077567095709134,0.21006110212288334,0.2118779026366946,0.21318885840271817,0.21398076251248083,0.21424562243094694,0.21398076251248083,0.21318885840271817,0.2118779026366946,0.21006110212288334,0.20775670957091344,0.20498779221653163,0.20178194240162356,0.19817093562509805,0.19419034258185133,0.18987910240883665,0.18527906486219275,0.1804345094293502,0.17539164945263208,0.1701981291937153,0.1649025214332066,0.1595538326781229,0.15420102238529984,0.14889254181258033,0.14367589723185759,0.1385972412959364,0.1337009953960494,0.1290295048961588,0.12462272823166391,0.12051796002673064,0.11674958765625709,0.11334888006031696,0.11034380714045197,0.10775888772309859,0.10561506388381006,0.10392959937080241,0.10271599995456099,0.10198395373605212,0.10173928976678427
249,0.0988873194132447,0.09912123953039664,0.09982112828470968,0.1009813790464525,0.10259267486976531,0.10464203045238697,0.1071128524408847,0.10998501954445111,0.1132349841935988,0.11683589766125518,0.12075776062415518,0.12496760108528344,0.1294296813829551,0.13410573569195675,0.1389552389660445,0.1439357077027219,0.14900303222928332,0.15411183944760018,0.1592158841411084,0.16426846608333512,0.16922286930584862,0.17403281903231663,0.17865295097902845,0.18303928700924915,0.18714971052100138,0.1909444344898904,0.19438645478486868,0.19744198126157422,0.2000808392081818,0.20227683399699742,0.20400807226059434,0.20525723357514705,0.20601178746084825,0.20626415149805333,0.20601178746084825,0.20525723357514705,0.20400807226059434,0.20227683399699745,0.20008083920818182,0.19744198126157425,0.1943864547848687,0.1909444344898904,0.18714971052100138,0.18303928700924918,0.17865295097902845,0.17403281903231665,0.16922286930584862,0.16426846608333512,0.15921588414110843,0.15411183944760018,0.14900303222928335,0.14393570770272193,0.1389552389660445,0.13410573569195677,0.1294296813829551,0.12496760108528347,0.12075776062415516,0.1168358976612552,0.11323498419359879,0.10998501954445113,0.1071128524408847,0.10464203045238699,0.10259267486976531,0.1009813790464525,0.09982112828470968,0.09912123953039664,0.0988873194132447
250,0.09598766729073228,0.09621111865029264,0.09687967467897778,0.09798794947020378,0.09952699419956225,0.10148433936641713,0.10384405531803544,0.10658683234659153,0.10969008189308378,0.11312806053834085,0.11687201851053301,0.12089037436696193,0.12514891732429795,0.12961103840016022,0.1342379911085222,0.13898918191506165,0.14382249003460773,0.1486946154427681,0.15356145321470774,0.15837849150383135,0.16310122967515475,0.1676856123237358,0.17208847418380796,0.1762679902799455,0.18018412513238236,0.18379907441037552,0.18707769216922696,0.18998789670529767,0.1925010481487045,0.19459229117068158,0.19624085662981694,0.19743031659081958,0.1981487879270322,0.19838908062356558,0.1981487879270322,0.19743031659081958,0.19624085662981694,0.1945922911706816,0.1925010481487045,0.1899878967052977,0.18707769216922696,0.18379907441037552,0.18018412513238238,0.17626799027994552,0.17208847418380796,0.1676856123237358,0.16310122967515478,0.15837849150383135,0.15356145321470774,0.14869461544276813,0.14382249003460776,0.13898918191506168,0.1342379911085222,0.12961103840016022,0.12514891732429798,0.12089037436696193,0.11687201851053303,0.11312806053834085,0.1096900818930838,0.10658683234659151,0.10384405531803544,0.10148433936641713,0.09952699419956225,0.09798794947020378,0.09687967467897778,0.09621111865029264,0.09598766729073228
251,0.09304804532926836,0.09326130421093562,0.0938993556358466,0.0949570322154675,0.09642574938940475,0.09829354768753996,0.10054515312004567,0.10316205683621629,0.10612261539700875,0.10940217313452956,0.11297320809790902,0.11680550301481749,0.12086634251174401,0.12512073754821926,0.12953167761884762,0.13406041078556702,0.13866675101736323,0.14330941166763403,0.14794636321367924,0.15253521265727563,0.15703360124756396,0.16139961648061676,0.16559221366280413,0.1695716417411108,0.1732998676089507,0.17674099273110896,0.17986165569581627,0.18263141422897483,0.18502310028517835,0.18701314208605324,0.1885818473870296,0.18971364283162934,0.19039726496442416,0.19062589932222918,0.19039726496442416,0.18971364283162934,0.18858184738702963,0.18701314208605324,0.18502310028517838,0.18263141422897483,0.17986165569581627,0.17674099273110896,0.17329986760895072,0.16957164174111083,0.16559221366280416,0.1613996164806168,0.15703360124756396,0.15253521265727563,0.14794636321367927,0.14330941166763403,0.13866675101736325,0.13406041078556705,0.12953167761884765,0.12512073754821929,0.12086634251174401,0.1168055030148175,0.112973208097909,0.10940217313452957,0.10612261539700875,0.1031620568362163,0.10054515312004567,0.09829354768753996,0.09642574938940475,0.0949570322154675,0.0938993556358466,0.09326130421093562,0.09304804532926836
252,0.09007620691358739,0.09027955058015259,0.09088792831673317,0.09189638858354911,0.09329670647628462,0.09507742577454148,0.09722391888967477,0.09971846571151623,0.10254035253534508,0.10566599234955325,0.10906906778423461,0.11272069793886402,0.11658963013389467,0.12064245735090331,0.12484386175763454,0.12915688424974084,0.1335432194072707,0.13796353465961442,0.14237781181205333,0.14674570841397291,0.15102693578276374,0.1551816498446171,0.15917085035560266,0.16295678352892737,0.166503342657604,0.16977646098687088,0.17274449089329363,0.1753785633609394,0.17765292183732115,0.17954522478647378,0.1810368116519907,0.18211292747180666,0.18276290205753848,0.18298028042684428,0.18276290205753848,0.18211292747180666,0.1810368116519907,0.1795452247864738,0.17765292183732115,0.17537856336093943,0.17274449089329363,0.1697764609868709,0.16650334265760403,0.1629567835289274,0.15917085035560266,0.1551816498446171,0.15102693578276374,0.14674570841397294,0.14237781181205336,0.13796353465961445,0.13354321940727074,0.12915688424974084,0.12484386175763455,0.12064245735090331,0.11658963013389469,0.11272069793886402,0.10906906778423461,0.10566599234955325,0.10254035253534509,0.09971846571151623,0.09722391888967478,0.09507742577454148,0.09329670647628462,0.09189638858354911,0.09088792831673317,0.09027955058015259,0.09007620691358739
253,0.08707991046841629,0.08727361695831691,0.08785315410541236,0.08881378312809031,0.09014763348490132,0.091843744506815,0.09388812462942545,0.09626382910411808,0.09895105721574762,0.10192727012129829,0.10516733042460868,0.10864366452433168,0.11232644859703202,0.11618381881967722,0.12018210608357634,0.1242860950277762,0.12845930671840838,0.13266430375148872,0.13686301596002876,0.14101708429783633,0.1450882198553023,0.14903857437603746,0.15283111809131947,0.1564300202115965,0.1598010270121154,0.16291183215993635,0.16573243374785832,0.16823547245816023,0.17039654536308035,0.17219449010269577,0.17361163454219203,0.174634007513574,0.17525150685978846,0.17545802172766167,0.17525150685978846,0.174634007513574,0.17361163454219203,0.17219449010269577,0.17039654536308038,0.16823547245816023,0.16573243374785832,0.16291183215993635,0.1598010270121154,0.1564300202115965,0.15283111809131947,0.14903857437603746,0.1450882198553023,0.14101708429783635,0.13686301596002878,0.13266430375148874,0.12845930671840838,0.12428609502777622,0.12018210608357635,0.11618381881967724,0.11232644859703203,0.10864366452433168,0.10516733042460868,0.10192727012129829,0.09895105721574762,0.09626382910411808,0.09388812462942545,0.091843744506815,0.09014763348490132,0.08881378312809031,0.08785315410541236,0.08727361695831691,0.08707991046841629
254,0.08406688247316402,0.08425123038293193,0.08480276158492821,0.08571694658070741,0.08698626327784367,0.08860023802582896,0.09054550389788905,0.09280587698262512,0.0953624515820085,0.09819371527468539,0.1012756848015446,0.10458206364273333,0.10808442199362459,0.11175239959612804,0.11555393156004086,0.1194554969074448,0.12342238911734618,0.12741900743392867,0.13140916716193896,0.13535642660698466,0.1392244277631974,0.14297724730770786,0.14657975396879314,0.14999796789329775,0.15319941728598335,0.15615348732583226,0.15883175621501391,0.16120831317572853,0.16326005330510804,0.1649669444109632,0.16631226130025634,0.16728278345090805,0.16786895257672402,0.1680649872596139,0.16786895257672402,0.16728278345090805,0.16631226130025634,0.1649669444109632,0.16326005330510804,0.16120831317572853,0.15883175621501391,0.15615348732583226,0.15319941728598335,0.14999796789329775,0.14657975396879314,0.14297724730770786,0.1392244277631974,0.1353564266069847,0.13140916716193898,0.1274190074339287,0.12342238911734621,0.11945549690744482,0.11555393156004086,0.11175239959612805,0.10808442199362459,0.10458206364273333,0.1012756848015446,0.09819371527468539,0.0953624515820085,0.09280587698262512,0.09054550389788905,0.08860023802582896,0.08698626327784367,0.08571694658070741,0.08480276158492821,0.08425123038293193,0.08406688247316402
255,0.08104478026102485,0.0812200485170251,0.08174440928955273,0.08261353854207246,0.08382025615410689,0.08535456620804478,0.08720371411441068,0.08935226124323951,0.09178217783384753,0.09447295501014989,0.09740173671062231,0.1005434722604419,0.10387109015005085,0.10735569335491069,0.11096677622285057,0.11467246259027383,0.11843976435922243,0.1222348593021674,0.1260233863574069,0.12977075616823783,0.133442474103238,0.1370044725090238,0.14042344849060806,0.1436672031242653,0.1467049776811137,0.14950778221038277,0.15204871169212691,0.1543032449491361,0.15624952159260988,0.15786859248843738,0.1591446395482005,0.1600651610866269,0.16062111951460478,0.1608070487624674,0.16062111951460478,0.1600651610866269,0.1591446395482005,0.15786859248843738,0.15624952159260988,0.1543032449491361,0.15204871169212691,0.14950778221038277,0.1467049776811137,0.1436672031242653,0.1404234484906081,0.1370044725090238,0.133442474103238,0.12977075616823786,0.12602338635740692,0.12223485930216742,0.11843976435922246,0.11467246259027385,0.11096677622285059,0.10735569335491069,0.10387109015005085,0.1005434722604419,0.09740173671062231,0.09447295501014989,0.09178217783384753,0.08935226124323951,0.08720371411441068,0.08535456620804478,0.08382025615410689,0.08261353854207246,0.08174440928955273,0.0812200485170251,0.08104478026102485
256,0.07802115496809371,0.07818762258403708,0.07868564859988798,0.07951111030604656,0.08065716257138436,0.08211427724645019,0.08387029895926038,0.08591051787823373,0.08821776011064748,0.09077249643927758,0.093552970082243,0.09653534407121209,0.099693868693863,0.10300106922235891,0.10642795386936932,0.10994424156639906,0.11351860877059008,0.11711895406975166,0.12071267890101403,0.12426698222335551,0.12774916652179058,0.13112695206962674,0.13436879596985232,0.13744421213472469,0.14032408807801064,0.1429809941809286,0.14538948098139232,0.1475263600149158,0.1493709638300377,0.1509053809925824,0.1521146622006586,0.15298699402968058,0.1535138373265119,0.15369002784078392,0.1535138373265119,0.15298699402968058,0.1521146622006586,0.1509053809925824,0.1493709638300377,0.1475263600149158,0.14538948098139232,0.1429809941809286,0.14032408807801064,0.13744421213472469,0.13436879596985232,0.13112695206962674,0.12774916652179058,0.12426698222335553,0.12071267890101404,0.11711895406975167,0.1135186087705901,0.10994424156639908,0.10642795386936932,0.10300106922235891,0.099693868693863,0.09653534407121209,0.093552970082243,0.09077249643927758,0.08821776011064748,0.08591051787823373,0.08387029895926038,0.08211427724645019,0.08065716257138436,0.07951111030604656,0.07868564859988798,0.07818762258403708,0.07802115496809371
257,0.0750034149962241,0.07516136081711253,0.07563388714722878,0.0764170681895434,0.0775043863652699,0.07888677072264,0.08055265125366737,0.08248802961737141,0.08467656683821642,0.08709968857895055,0.08973670855585571,0.09256497058229386,0.09556000957568353,0.09869573165954891,0.10194461322292536,0.10527791848563778,0.10866593475101914,0.11207822413415389,0.11548389012840882,0.11885185694659217,0.12215115914221047,0.12535123861409253,0.1284222457207528,0.13133534091266866,0.1340629930255725,0.13657927019737515,0.1388601192655811,0.14088362949858285,0.14263027659725722,0.1440831430950515,0.14522811156266807,0.14605402740380946,0.14655282848190784,0.14671963935500337,0.14655282848190784,0.14605402740380946,0.14522811156266807,0.1440831430950515,0.14263027659725722,0.14088362949858285,0.1388601192655811,0.13657927019737515,0.1340629930255725,0.13133534091266866,0.1284222457207528,0.12535123861409253,0.12215115914221049,0.11885185694659219,0.11548389012840883,0.1120782241341539,0.10866593475101914,0.10527791848563779,0.10194461322292536,0.09869573165954891,0.09556000957568353,0.09256497058229388,0.08973670855585571,0.08709968857895055,0.08467656683821642,0.08248802961737141,0.08055265125366737,0.07888677072264,0.0775043863652699,0.0764170681895434,0.07563388714722878,0.07516136081711253,0.0750034149962241
258,0.07199879035322113,0.0721484927833533,0.0725963530930699,0.07333863773319707,0.07436914883798657,0.07567926154327011,0.07725797670309534,0.07909198942855016,0.08116577393607344,0.08346168520563044,0.08596007792073068,0.08863944307304146,0.09147656247778117,0.094446681246802,0.09752369802283593,0.10068037247951452,0.10388854926106415,0.10711939716533495,0.11034366199196682,0.11353193107878735,0.11665490716492823,0.1196836888442125,0.12259005453931654,0.12534674663050013,0.12792775214379523,0.1303085762338072,0.1324665046145,0.13438085108406692,0.1360331863817715,0.13740754478608497,0.13849060513390204,0.13927184328437736,0.1397436534820254,0.13990143656066614,0.1397436534820254,0.13927184328437736,0.13849060513390204,0.13740754478608497,0.1360331863817715,0.13438085108406692,0.1324665046145,0.13030857623380723,0.1279277521437952,0.12534674663050013,0.12259005453931654,0.1196836888442125,0.11665490716492824,0.11353193107878737,0.11034366199196684,0.10711939716533495,0.10388854926106415,0.10068037247951452,0.09752369802283593,0.094446681246802,0.09147656247778119,0.08863944307304146,0.08596007792073068,0.08346168520563044,0.08116577393607344,0.07909198942855016,0.07725797670309534,0.07567926154327011,0.07436914883798657,0.07333863773319707,0.0725963530930699,0.0721484927833533,0.07199879035322113
259,0.0690142982212874,0.0691560349381186,0.06958006063681746,0.07028282913220436,0.07125845407599836,0.07249874510856096,0.07399325887317276,0.075729365257151,0.07769232926785766,0.07986540896382699,0.08222996982135006,0.08476561583645366,0.08745033752416023,0.09026067679723128,0.0931719084718591,0.09615823787872856,0.09919301374461602,0.10224895517736758,0.10529839122852869,0.10831351115167837,0.11126662311491838,0.11413041879359263,0.11687824095821113,0.11948435091359812,0.12192419243049243,0.12417464866950813,0.12621428851780098,0.12802359876711172,0.12958519864130896,0.13088403335393042,0.13190754361903048,0.13264580836885156,0.13309165832131856,0.13324075850152117,0.13309165832131856,0.1326458083688516,0.13190754361903048,0.13088403335393042,0.12958519864130896,0.12802359876711172,0.12621428851780098,0.12417464866950811,0.12192419243049245,0.11948435091359812,0.11687824095821114,0.11413041879359263,0.11126662311491838,0.10831351115167837,0.1052983912285287,0.1022489551773676,0.09919301374461602,0.09615823787872856,0.0931719084718591,0.09026067679723128,0.08745033752416023,0.08476561583645366,0.08222996982135006,0.07986540896382699,0.07769232926785766,0.075729365257151,0.07399325887317276,0.07249874510856096,0.07125845407599836,0.07028282913220436,0.06958006063681746,0.0691560349381186,0.0690142982212874
